Country Name,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Samoa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.88782023,15.19436294,12.57412921,12.11929266,13.40886426,13.77203341
San Marino,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.99053538,19.69662985,19.86710885,19.41127523,19.52029354
Sao Tome and Principe,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,29.01627653,34.15517018,29.74168633,26.30226012,24.20883682,23.45715965,24.36642042,26.03158062,28.19580507,25.40982714,25.86308159,27.32668519,25.95094777,24.48451914,22.85909253,21.34027589,22.03924773,20.66207111,17.7042537,22.18699496,20.20281246,19.38950175,19.97091919,22.44780171,26.06043859,30.00349415,25.82716131,24.43570069,24.04286941,23.93456839
Senegal,17.08790394,16.09538989,16.04083363,14.92132803,13.3450872,12.31449231,12.80313315,12.42965836,11.83212638,12.46611152,12.08613058,11.40396725,12.17655815,12.03829955,12.67906366,12.4486735,12.86988119,13.58730505,12.78819705,13.56765515,14.16282396,14.83071791,14.57445563,14.59971728,14.73462152,14.29927726,14.03128101,13.63397157,13.7845127,14.01075201
Serbia,..,..,..,..,..,18.37418649,18.25205462,21.21429103,19.8914228,18.92340986,19.34218858,21.50648219,24.04693162,24.1865484,22.63351043,19.51220054,20.38943811,20.73580872,20.12525114,19.51387807,19.13874605,18.94151722,18.97429433,17.89824964,18.05345858,16.4115099,15.99766565,16.14050024,16.53963166,16.62023081
Seychelles,27.67525799,28.20059593,30.37097065,29.48770158,29.31609336,27.47820338,29.43764499,29.54481199,31.23730984,26.92065018,35.88400934,39.19286675,26.39746494,33.63285756,..,..,39.45062742,35.28732313,27.38602821,28.85632533,27.28748398,27.43255532,27.48052607,17.960067,21.87590106,22.54873359,23.53931028,22.99489147,24.95991284,33.15714217
Sierra Leone,7.799890228,9.743318154,8.500225271,10.09990809,10.69995183,8.80007056,10.87061825,9.006949163,8.931188869,11.46514378,14.33310381,13.02072099,13.92410392,11.82659308,10.3634308,9.886170958,10.09894962,8.646461876,9.653654868,10.51313022,10.39971474,10.0732507,10.20098388,8.705789867,7.145605083,10.24577223,12.43788423,10.46537449,9.240564038,8.566366267
Singapore,9.51493993,9.248588031,8.826168568,9.012480201,8.170554234,8.251187298,8.953859705,8.7598645,9.493646624,9.386779713,10.50416464,11.60992656,11.84032889,11.414084,10.31867018,9.897143233,9.906935503,9.136127344,10.11321391,9.929973849,9.691568386,9.236842637,8.857866885,9.744217727,9.631032022,10.19090832,10.26419686,10.19326855,9.973488437,10.27664095
Sint Maarten (Dutch part),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,26.25892233,24.67581897,30.32387722,28.11362976,24.0266346,23.78645541,25.30055798,22.99040514,23.18593117,21.07581404,20.74268375,20.89486302,20.37899784,20.71120051,18.83066247,18.48247653,18.7691759,17.14250536,17.53317885,19.9933415,19.19580771,18.31611485,17.82221917,18.0758936,18.35802028,18.54937111,18.88025079,18.89705355,18.64891933,19.58485382
Slovenia,..,..,..,..,..,17.82297949,17.71966328,17.64931542,17.63860684,17.79928523,18.46068784,18.82768634,18.65523726,18.7735598,18.82531642,18.90822157,18.6533028,17.45405129,18.16028805,20.15774022,20.4195374,20.56293647,20.35539854,19.6408394,18.88801043,18.82314255,19.0355604,18.45268058,18.24690064,18.33360469
Solomon Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,16.73365231,20.81132776,35.11650252,33.38726847,31.30779641,30.42560266,30.58654913,31.54493994,24.55870595,25.48551764,30.55943088,30.51886745,29.56519219,29.08321477,25.97991857,26.83251473,27.6258123
Somalia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.942757265,6.348258706,6.148078725,7.065413806,8.664646104,8.452868852,8.157286045
South Africa,17.58885342,17.66995232,17.90055855,18.12056098,18.18886888,16.52693035,17.4247249,17.49187682,17.10002618,16.81053119,16.56721541,16.62185122,16.78038803,16.86632097,17.00443898,16.14889853,15.86074039,15.88649786,17.07245382,17.79363314,17.9960636,18.19514319,18.82054526,19.08137455,19.31406259,18.98507133,19.30756165,19.23607713,19.41096592,19.67512345
South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Spain,16.24887271,16.9209406,17.8057219,18.34518389,17.76187156,17.61378933,17.48721901,17.00663241,16.85776619,16.79052177,16.69782095,16.54467306,16.62433027,16.77660527,17.16891407,17.33162094,17.36033145,17.70563411,18.82309892,20.63969446,20.63290231,20.67170977,19.97732527,19.90649344,19.67184062,19.51753654,19.10078785,18.66344026,18.71440094,18.86194684
Sri Lanka,9.759652438,9.83845627,9.634055441,9.166174572,9.670790421,11.47158012,10.5478514,10.35592453,9.798268346,9.02841322,10.51091095,10.26298176,12.71884438,12.16054274,12.62979825,13.08868868,15.36193121,15.27221708,16.18316623,17.61111478,..,..,..,..,..,8.910656347,8.170284441,7.853227954,8.609156897,8.972548565
St. Kitts and Nevis,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,5.7799459,8.690302989,7.268661705,5.59062556,4.8350991,5.49435585,5.558501571,5.416555649,6.224913691,6.478764365,9.077859585,8.698990505,8.491380925,8.585602047,10.4316617,10.47779422,10.50671364,10.72063695,9.747403102,10.23526209,11.00632308,10.97107474,14.83118102,15.78057378,15.76492216,18.84139665,20.73467564,17.97766388,23.02756608,25.27484217
Suriname,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.66999722,10.12281355,10.89915446,13.17916902,13.32443926,..,..,..,..,..,..,..,..,..
Sweden,25.16218204,25.98662313,27.05227317,27.3765144,26.39061397,25.48163835,25.83578081,25.31172015,25.37357663,25.39551882,24.5318919,24.73716226,25.45159671,25.71270155,25.02132363,24.8966509,24.62926871,24.14656243,24.6375342,25.99902968,25.03236949,24.93719663,25.75016978,26.19657826,26.08433328,25.71819541,26.36538679,26.02241165,26.05938812,25.7532301
Switzerland,10.87498244,11.45947321,11.82865692,11.83992733,11.8569071,11.8081945,11.89582895,11.63008159,11.33429094,11.35200086,11.15989094,11.16376749,11.54289756,11.73489356,11.5149096,11.24825181,10.74276517,10.42441003,10.5706989,11.38462464,11.18361218,11.27557156,11.31492738,11.41257917,11.48163647,11.53756702,11.51496174,11.5093915,11.26492075,11.35490376
Syrian Arab Republic,14.34885662,15.27198264,14.41971854,13.59234329,13.43980747,13.43473882,11.77030847,11.39988385,11.19889581,10.60405913,12.40782072,12.49712528,12.27571742,13.41248954,15.62162806,13.71652866,11.29150535,12.28698194,11.22844211,11.973436,13.32399841,12.78462333,14.56383507,19.11439645,19.62393642,16.72353037,16.72889424,16.4912084,15.96326334,15.36993423
Tajikistan,..,..,..,21.90761746,17.41237624,15.80659026,16.8229572,16.50586646,9.518618941,9.926096654,8.290675547,8.659010063,8.598826771,8.264268913,11.78473562,14.60050509,11.10420773,8.90397051,9.333596883,12.46237002,11.32670366,13.65330833,12.84181942,13.29732523,14.03984078,11.55895311,11.75682557,11.38648204,11.22106638,11.15449666
Tanzania,17.77443652,18.93870141,19.63795316,19.38643992,17.1171712,11.52249628,11.5544152,8.284477445,8.228939601,7.835590025,7.851180075,8.003682346,8.864388408,10.37831539,11.47590294,11.91804324,11.88982545,13.10926454,11.31759622,12.33305674,10.3622039,9.696879402,10.4270135,10.04523726,9.867791339,9.927294507,9.066505964,8.496345567,8.112586444,7.768396112
Thailand,9.404615131,9.220608197,9.897969252,11.00126064,11.05226492,11.25060283,11.58426113,12.08383312,13.06449167,13.5690524,13.57596522,13.47449701,13.17238453,12.9255475,13.11369024,13.65362337,13.50226245,13.92594847,14.34195099,15.98005191,15.80081503,16.14178096,16.3529827,16.36348545,16.91636111,17.12115127,16.86518276,16.29840379,16.17396643,16.17393752
Timor-Leste,..,..,..,..,..,..,..,..,..,..,133.2617883,136.3503116,147.7189054,102.2633506,77.86468809,52.63864118,82.41370449,105.1920439,111.6027249,115.9324019,103.1730658,89.71676437,84.20551543,62.34609987,65.67637968,58.78953577,55.26596543,54.74495085,56.26551457,47.16704564
Togo,14.20053797,17.52135498,12.37263995,16.08880276,13.15453996,12.1222256,12.01888444,10.29841651,10.86007543,9.7279476,12.48658632,13.4382823,10.57578852,10.85798489,11.03509037,13.00166011,14.99835576,13.62726143,12.45385736,11.45161564,13.36283457,16.90079024,15.30212759,15.07952348,16.54294306,17.989406,13.82500289,12.85193186,14.93827661,13.70591104
Tonga,19.13071842,20.4338086,18.94314403,17.67464914,15.80886061,16.33760901,17.3859682,18.82369312,18.19614854,18.55837512,17.98051637,19.28943662,16.8999943,16.84810956,16.08042267,15.60896677,21.16623863,18.23414497,18.64307056,20.19557178,18.17565263,18.33197862,19.43825705,20.05424369,20.18333341,21.31645553,20.42494777,20.06361406,19.22100105,20.32623197
Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,16.35677765,16.57106278,16.00125494,16.25792744,16.32877613,16.28918941,15.55099836,16.337596,16.42855704,16.27473747,16.67119667,16.57164277,17.22672729,17.20115794,16.92238372,16.91934752,16.70899244,16.64109737,16.13259229,16.63116168,15.15364473,16.43109634,16.65698509,17.30274422,17.71245132,17.9055747,18.71925732,19.12451047,18.38802324,18.81648509
Turkiye,10.96101819,12.41925109,12.92501701,12.8938666,11.65736759,10.7858027,11.57077274,12.2593918,10.61322313,12.66856215,11.92865718,12.64592114,12.83566599,12.59041885,12.31520052,12.18597483,12.90752769,13.38969047,13.59629254,15.65785942,14.87455791,13.60035517,14.12612289,14.01838471,14.01997975,13.80517246,14.73321297,14.38025542,14.68463105,15.43467807
Turkmenistan,23.33333333,22.03389831,..,10.77844311,8.486238532,11.93251534,7.776774194,17.86678668,19.07824223,15.4574919,18.51426383,14.67202884,12.91998232,14.00555509,13.91899214,14.64643637,11.70839139,9.848148148,7.03052355,7.441287254,7.128429819,6.631458921,5.941048514,6.062857501,6.583954081,7.40788035,7.380344885,7.79708005,..,..
Turks and Caicos Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,7.511046726,8.839458382,9.657612969,11.15056335,11.74518836,11.17829378,11.7569346,13.29077143,12.86694627,12.86425888,14.5043244,15.58184486,16.7924697,15.74505335,13.88730227,14.49276339,14.1023118,12.89303481,11.21088681,6.585332547,8.273454062,15.3978038,7.594464642,7.098083472,7.428901804,8.95453399,7.351946844,8.00943503,8.63607273,8.774561312
Ukraine,16.52694611,17.42474916,17.55811643,15.98335503,19.36160509,21.26964757,21.75934494,27.39891897,24.60791584,19.82950307,17.89664335,18.90375281,17.6870051,18.23980098,16.89078827,17.52714153,17.64793334,17.03381414,16.97353402,19.44042608,19.66669195,17.69158703,18.93994638,18.89795272,18.66577605,18.92414752,18.60204321,20.68346355,20.77174914,18.78053343
United Arab Emirates,..,..,..,..,..,..,..,..,..,..,..,9.914023515,10.14648629,9.750233543,8.746697514,7.872593156,6.917822055,6.732997877,7.296835617,10.23414291,10.03106782,9.953314032,9.476950827,10.70692134,10.64231583,12.0210761,12.11229326,13.04577655,11.68541976,12.25514283
United Kingdom,18.57750722,19.4340308,19.91283113,19.22095816,18.86831988,17.04887132,16.60660318,16.07061991,16.0743341,16.49312838,16.68321008,17.32253696,18.17895704,18.86812075,19.45361261,19.6567982,19.85569347,19.71436002,20.4022356,21.9907828,21.53548076,20.94385868,20.79514791,20.1350393,19.88032168,19.5058506,19.13345647,18.60952092,18.46464047,19.01308465
United States,15.90077315,16.31756983,16.07868746,15.64526893,15.20605343,14.94477109,14.52832002,14.22932383,13.98689648,14.03179853,14.02395174,14.53563795,15.0590355,15.24363318,15.15830985,15.04714339,15.00445119,15.18928793,15.9340734,16.80769503,16.68583914,16.098428,15.47584162,15.03661629,14.62196322,14.33033081,14.24494362,13.99862858,13.96251886,14.07222469
Uruguay,12.09731814,11.96184233,11.5840772,12.17544881,11.87145492,11.83920081,12.8109852,11.04162636,10.89804101,12.19134738,12.35604875,12.49204212,12.34779435,11.98908859,11.00501857,10.935458,11.28526386,11.48018318,12.2130865,12.94379407,12.64589596,12.76045864,13.27383449,13.52242978,13.69639301,13.83580999,..,..,..,..
Uzbekistan,..,..,43.25430037,37.26128499,30.09513299,32.013562,30.83021924,20.49937041,20.50060798,20.6003777,18.69999386,18.50001015,18,17.4,16.2,15.90000251,15.29806058,15.60908123,15.92848821,15.4712044,12.50527683,11.96847551,12.36438819,13.32039124,13.24519459,13.61688216,14.13997058,12.595545,13.46256731,16.21384526
Vanuatu,27.60382417,24.82099177,25.01159897,25.85740072,25.09557418,24.74153043,26.95205479,19.49313422,20.18417197,21.57083803,20.79805561,20.51227321,15.4706864,15.06310995,13.79065265,13.24510985,14.07706075,16.4921169,15.50540401,16.43454479,18.27189365,16.90878746,16.16963538,15.73955253,13.91623316,16.46434086,14.89605345,17.43616225,16.91839003,20.57422057
"Venezuela, RB",8.143784323,9.341249294,8.887026765,8.268628907,6.993986978,6.892789298,4.850793279,13.53219266,13.46771528,12.3169724,12.44978451,14.23723891,13.00735479,12.87077696,11.95591617,11.05590422,11.71067812,12.47106949,11.85800259,13.70029943,11.20953884,11.51779501,12.19195822,12.38882101,14.60335378,..,..,..,..,..
Vietnam,..,..,..,..,..,8.187704245,8.352570983,8.130781225,7.62374071,6.785233859,6.41826259,6.329382188,6.232244915,6.320065597,6.390962202,5.465201898,5.532774724,5.55411628,5.625083924,5.778407417,10.38330882,9.980918285,10.44518703,10.91616611,10.31746118,10.65491212,10.39837671,10.13492657,9.745889381,9.578836672
Virgin Islands (U.S.),..,..,..,..,..,..,..,..,..,..,..,..,24.15695892,21.4057508,19.64708981,17.54742547,20.02676182,20.90301003,24.57587182,26.42228041,28.16836263,27.16078617,25.09170946,27.90262172,29.39691445,28.25552826,27.59347025,31.94517659,43.21774605,37.30871994
West Bank and Gaza,..,..,..,..,18.06703478,18.41111246,21.81780854,22.14745465,22.29952308,23.43369545,25.4752411,27.88420711,27.72371899,22.83266129,26.99267885,27.02460152,26.16158405,28.2064068,25.07113154,28.97337274,25.83070805,25.85619653,25.6126929,25.02090193,25.18424269,25.01001975,23.53265738,20.75086806,21.99107922,20.66011031
"Yemen, Rep.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zambia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.37963703,10.24575483,11.89744314,12.18435086,14.52389361,14.78059341,16.0718742,13.72079524,12.70866283,17.68424863
Zimbabwe,19.44613325,16.11972169,24.15807029,14.94707353,16.69380286,18.01296075,16.93983475,16.31507613,15.7840506,17.79089194,24.26534512,17.69269199,17.9235184,17.91626282,21.0006276,15.21127134,5.882665109,3.20817462,2.047121468,9.442600054,15.31562374,18.77391903,20.00595696,18.43869737,19.56028345,18.87751256,18.12393764,21.65065629,10.37430634,7.339160848
