"COUNTRY","Country","VARIABLE","Variable","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MKD","North Macedonia","T-GOODS-RL-TOT","Rail freight transport","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,277,,
"MKD","North Macedonia","T-GOODS-RL-TOT","Rail freight transport","2018","2018","TONNEKM","Tonnes-kilometres","6","Millions",,,305,,
"MKD","North Macedonia","T-GOODS-RL-TOT","Rail freight transport","2019","2019","TONNEKM","Tonnes-kilometres","6","Millions",,,350,,
"MKD","North Macedonia","T-GOODS-RL-TOT","Rail freight transport","2020","2020","TONNEKM","Tonnes-kilometres","6","Millions",,,342,,
"MKD","North Macedonia","T-GOODS-RL-TOT","Rail freight transport","2021","2021","TONNEKM","Tonnes-kilometres","6","Millions",,,375.361677,,
"ESP","Spain","T-GOODS-RL-TOT","Rail freight transport","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,12171,,
"ESP","Spain","T-GOODS-RL-TOT","Rail freight transport","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,12322,,
"ESP","Spain","T-GOODS-RL-TOT","Rail freight transport","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,12247,,
"ESP","Spain","T-GOODS-RL-TOT","Rail freight transport","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,12411,,
"ESP","Spain","T-GOODS-RL-TOT","Rail freight transport","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,12018,,
"ESP","Spain","T-GOODS-RL-TOT","Rail freight transport","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,11641,,
"ESP","Spain","T-GOODS-RL-TOT","Rail freight transport","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,11599,,
"ESP","Spain","T-GOODS-RL-TOT","Rail freight transport","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,11212,"B","Break"
"ESP","Spain","T-GOODS-RL-TOT","Rail freight transport","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,10662,,
"ESP","Spain","T-GOODS-RL-TOT","Rail freight transport","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,7714,,
"ESP","Spain","T-GOODS-RL-TOT","Rail freight transport","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,8577,,
"ESP","Spain","T-GOODS-RL-TOT","Rail freight transport","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,9593,,
"ESP","Spain","T-GOODS-RL-TOT","Rail freight transport","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,9390,,
"ESP","Spain","T-GOODS-RL-TOT","Rail freight transport","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,9366,,
"ESP","Spain","T-GOODS-RL-TOT","Rail freight transport","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,10303,,
"ESP","Spain","T-GOODS-RL-TOT","Rail freight transport","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,10812,,
"ESP","Spain","T-GOODS-RL-TOT","Rail freight transport","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,10644,,
"ESP","Spain","T-GOODS-RL-TOT","Rail freight transport","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,10507,,
"ESP","Spain","T-GOODS-RL-TOT","Rail freight transport","2018","2018","TONNEKM","Tonnes-kilometres","6","Millions",,,10792,,
"ESP","Spain","T-GOODS-RL-TOT","Rail freight transport","2019","2019","TONNEKM","Tonnes-kilometres","6","Millions",,,10459,,
"ESP","Spain","T-GOODS-RL-TOT","Rail freight transport","2020","2020","TONNEKM","Tonnes-kilometres","6","Millions",,,8969.6,,
"ESP","Spain","T-GOODS-RL-TOT","Rail freight transport","2021","2021","TONNEKM","Tonnes-kilometres","6","Millions",,,10299,,
"LVA","Latvia","T-GOODS-RL-TOT","Rail freight transport","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,13310,,
"LVA","Latvia","T-GOODS-RL-TOT","Rail freight transport","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,14179,,
"LVA","Latvia","T-GOODS-RL-TOT","Rail freight transport","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,15020,,
"LVA","Latvia","T-GOODS-RL-TOT","Rail freight transport","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,17955,,
"LVA","Latvia","T-GOODS-RL-TOT","Rail freight transport","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,18618,,
"LVA","Latvia","T-GOODS-RL-TOT","Rail freight transport","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,19779,,
"LVA","Latvia","T-GOODS-RL-TOT","Rail freight transport","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,16831,,
"LVA","Latvia","T-GOODS-RL-TOT","Rail freight transport","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,18313,,
"LVA","Latvia","T-GOODS-RL-TOT","Rail freight transport","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,19581,,
"LVA","Latvia","T-GOODS-RL-TOT","Rail freight transport","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,18725,,
"LVA","Latvia","T-GOODS-RL-TOT","Rail freight transport","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,17179,,
"LVA","Latvia","T-GOODS-RL-TOT","Rail freight transport","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,21410,,
"LVA","Latvia","T-GOODS-RL-TOT","Rail freight transport","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,21867,,
"LVA","Latvia","T-GOODS-RL-TOT","Rail freight transport","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,19532,,
"LVA","Latvia","T-GOODS-RL-TOT","Rail freight transport","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,19441,,
"LVA","Latvia","T-GOODS-RL-TOT","Rail freight transport","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,18906,,
"LVA","Latvia","T-GOODS-RL-TOT","Rail freight transport","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,15873,,
"LVA","Latvia","T-GOODS-RL-TOT","Rail freight transport","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,15014,,
"LVA","Latvia","T-GOODS-RL-TOT","Rail freight transport","2018","2018","TONNEKM","Tonnes-kilometres","6","Millions",,,17859,,
"LVA","Latvia","T-GOODS-RL-TOT","Rail freight transport","2019","2019","TONNEKM","Tonnes-kilometres","6","Millions",,,15019,,
"LVA","Latvia","T-GOODS-RL-TOT","Rail freight transport","2020","2020","TONNEKM","Tonnes-kilometres","6","Millions",,,7979,,
"LVA","Latvia","T-GOODS-RL-TOT","Rail freight transport","2021","2021","TONNEKM","Tonnes-kilometres","6","Millions",,,7366.6,,
"SVN","Slovenia","T-GOODS-RL-TOT","Rail freight transport","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,2857,,
"SVN","Slovenia","T-GOODS-RL-TOT","Rail freight transport","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,2837,,
"SVN","Slovenia","T-GOODS-RL-TOT","Rail freight transport","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,3078,,
"SVN","Slovenia","T-GOODS-RL-TOT","Rail freight transport","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,3274,,
"SVN","Slovenia","T-GOODS-RL-TOT","Rail freight transport","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,3149,,
"SVN","Slovenia","T-GOODS-RL-TOT","Rail freight transport","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,3245,,
"SVN","Slovenia","T-GOODS-RL-TOT","Rail freight transport","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,3373,,
"SVN","Slovenia","T-GOODS-RL-TOT","Rail freight transport","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,3603,,
"SVN","Slovenia","T-GOODS-RL-TOT","Rail freight transport","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,3520,,
"SVN","Slovenia","T-GOODS-RL-TOT","Rail freight transport","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,2668,,
"SVN","Slovenia","T-GOODS-RL-TOT","Rail freight transport","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,3421,,
"SVN","Slovenia","T-GOODS-RL-TOT","Rail freight transport","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,3752,,
"SVN","Slovenia","T-GOODS-RL-TOT","Rail freight transport","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,3470,,
"SVN","Slovenia","T-GOODS-RL-TOT","Rail freight transport","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,3799,,
"SVN","Slovenia","T-GOODS-RL-TOT","Rail freight transport","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,4110,,
"SVN","Slovenia","T-GOODS-RL-TOT","Rail freight transport","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,4175,,
"SVN","Slovenia","T-GOODS-RL-TOT","Rail freight transport","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,4360,,
"SVN","Slovenia","T-GOODS-RL-TOT","Rail freight transport","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,5128,,
"SVN","Slovenia","T-GOODS-RL-TOT","Rail freight transport","2018","2018","TONNEKM","Tonnes-kilometres","6","Millions",,,5151,,
"SVN","Slovenia","T-GOODS-RL-TOT","Rail freight transport","2019","2019","TONNEKM","Tonnes-kilometres","6","Millions",,,5292,,
"SVN","Slovenia","T-GOODS-RL-TOT","Rail freight transport","2020","2020","TONNEKM","Tonnes-kilometres","6","Millions",,,4726,,
"SVN","Slovenia","T-GOODS-RL-TOT","Rail freight transport","2021","2021","TONNEKM","Tonnes-kilometres","6","Millions",,,4937,,
"IND","India","T-GOODS-RL-TOT","Rail freight transport","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,312400,,
"IND","India","T-GOODS-RL-TOT","Rail freight transport","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,333200,,
"IND","India","T-GOODS-RL-TOT","Rail freight transport","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,353200,,
"IND","India","T-GOODS-RL-TOT","Rail freight transport","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,381200,,
"IND","India","T-GOODS-RL-TOT","Rail freight transport","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,411300,,
"IND","India","T-GOODS-RL-TOT","Rail freight transport","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,439596,,
"IND","India","T-GOODS-RL-TOT","Rail freight transport","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,480993,,
"IND","India","T-GOODS-RL-TOT","Rail freight transport","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,521370,,
"IND","India","T-GOODS-RL-TOT","Rail freight transport","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,551448,,
"IND","India","T-GOODS-RL-TOT","Rail freight transport","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,600546,,
"IND","India","T-GOODS-RL-TOT","Rail freight transport","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,625723,,
"IND","India","T-GOODS-RL-TOT","Rail freight transport","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,667607,,
"IND","India","T-GOODS-RL-TOT","Rail freight transport","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,649645,,
"IND","India","T-GOODS-RL-TOT","Rail freight transport","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,665810,,
"IND","India","T-GOODS-RL-TOT","Rail freight transport","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,681696,,
"IND","India","T-GOODS-RL-TOT","Rail freight transport","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,654481,,
"IND","India","T-GOODS-RL-TOT","Rail freight transport","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,620175,"E","Estimated value"
"IND","India","T-GOODS-RL-TOT","Rail freight transport","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,654285,"E","Estimated value"
"PRT","Portugal","T-GOODS-RL-TOT","Rail freight transport","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,2183,,
"PRT","Portugal","T-GOODS-RL-TOT","Rail freight transport","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,2138,,
"PRT","Portugal","T-GOODS-RL-TOT","Rail freight transport","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,2196,,
"PRT","Portugal","T-GOODS-RL-TOT","Rail freight transport","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,2073,,
"PRT","Portugal","T-GOODS-RL-TOT","Rail freight transport","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,2282,,
"PRT","Portugal","T-GOODS-RL-TOT","Rail freight transport","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,2422,,
"PRT","Portugal","T-GOODS-RL-TOT","Rail freight transport","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,2529,,
"PRT","Portugal","T-GOODS-RL-TOT","Rail freight transport","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,2586,,
"PRT","Portugal","T-GOODS-RL-TOT","Rail freight transport","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,2549,,
"PRT","Portugal","T-GOODS-RL-TOT","Rail freight transport","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,2174,,
"PRT","Portugal","T-GOODS-RL-TOT","Rail freight transport","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,2313,,
"PRT","Portugal","T-GOODS-RL-TOT","Rail freight transport","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,2322,,
"PRT","Portugal","T-GOODS-RL-TOT","Rail freight transport","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,2421,,
"PRT","Portugal","T-GOODS-RL-TOT","Rail freight transport","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,2290,,
"PRT","Portugal","T-GOODS-RL-TOT","Rail freight transport","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,2438,,
"PRT","Portugal","T-GOODS-RL-TOT","Rail freight transport","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,2661,,
"PRT","Portugal","T-GOODS-RL-TOT","Rail freight transport","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,2622,,
"PRT","Portugal","T-GOODS-RL-TOT","Rail freight transport","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,2742,,
"PRT","Portugal","T-GOODS-RL-TOT","Rail freight transport","2018","2018","TONNEKM","Tonnes-kilometres","6","Millions",,,2863,,
"PRT","Portugal","T-GOODS-RL-TOT","Rail freight transport","2019","2019","TONNEKM","Tonnes-kilometres","6","Millions",,,2476,,
"PRT","Portugal","T-GOODS-RL-TOT","Rail freight transport","2020","2020","TONNEKM","Tonnes-kilometres","6","Millions",,,2402,,
"PRT","Portugal","T-GOODS-RL-TOT","Rail freight transport","2021","2021","TONNEKM","Tonnes-kilometres","6","Millions",,,2699,,
"MDA","Moldova","T-GOODS-RL-TOT","Rail freight transport","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,1538,,
"MDA","Moldova","T-GOODS-RL-TOT","Rail freight transport","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,2049,,
"MDA","Moldova","T-GOODS-RL-TOT","Rail freight transport","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,2715,,
"MDA","Moldova","T-GOODS-RL-TOT","Rail freight transport","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,3000,,
"MDA","Moldova","T-GOODS-RL-TOT","Rail freight transport","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,2968,,
"MDA","Moldova","T-GOODS-RL-TOT","Rail freight transport","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,2980,,
"MDA","Moldova","T-GOODS-RL-TOT","Rail freight transport","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,3656,,
"MDA","Moldova","T-GOODS-RL-TOT","Rail freight transport","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,3092,,
"MDA","Moldova","T-GOODS-RL-TOT","Rail freight transport","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,2873,,
"MDA","Moldova","T-GOODS-RL-TOT","Rail freight transport","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,1058,,
"MDA","Moldova","T-GOODS-RL-TOT","Rail freight transport","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,959,,
"MDA","Moldova","T-GOODS-RL-TOT","Rail freight transport","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,1196,,
"MDA","Moldova","T-GOODS-RL-TOT","Rail freight transport","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,960,,
"MDA","Moldova","T-GOODS-RL-TOT","Rail freight transport","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,1227,,
"MDA","Moldova","T-GOODS-RL-TOT","Rail freight transport","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,1182,,
"MDA","Moldova","T-GOODS-RL-TOT","Rail freight transport","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,963,,
"MDA","Moldova","T-GOODS-RL-TOT","Rail freight transport","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,790,,
"MDA","Moldova","T-GOODS-RL-TOT","Rail freight transport","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,987,,
"MDA","Moldova","T-GOODS-RL-TOT","Rail freight transport","2018","2018","TONNEKM","Tonnes-kilometres","6","Millions",,,1012,,
"MDA","Moldova","T-GOODS-RL-TOT","Rail freight transport","2019","2019","TONNEKM","Tonnes-kilometres","6","Millions",,,940.3,,
"MDA","Moldova","T-GOODS-RL-TOT","Rail freight transport","2020","2020","TONNEKM","Tonnes-kilometres","6","Millions",,,599,,
"MDA","Moldova","T-GOODS-RL-TOT","Rail freight transport","2021","2021","TONNEKM","Tonnes-kilometres","6","Millions",,,664.5,,
"HUN","Hungary","T-GOODS-RL-TOT","Rail freight transport","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,8095,,
"HUN","Hungary","T-GOODS-RL-TOT","Rail freight transport","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,7731,,
"HUN","Hungary","T-GOODS-RL-TOT","Rail freight transport","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,7752,,
"HUN","Hungary","T-GOODS-RL-TOT","Rail freight transport","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,8109,,
"HUN","Hungary","T-GOODS-RL-TOT","Rail freight transport","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,8749,,
"HUN","Hungary","T-GOODS-RL-TOT","Rail freight transport","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,9090,,
"HUN","Hungary","T-GOODS-RL-TOT","Rail freight transport","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,10167,,
"HUN","Hungary","T-GOODS-RL-TOT","Rail freight transport","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,10137,,
"HUN","Hungary","T-GOODS-RL-TOT","Rail freight transport","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,9874,,
"HUN","Hungary","T-GOODS-RL-TOT","Rail freight transport","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,7673,,
"HUN","Hungary","T-GOODS-RL-TOT","Rail freight transport","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,8809,,
"HUN","Hungary","T-GOODS-RL-TOT","Rail freight transport","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,9118,,
"HUN","Hungary","T-GOODS-RL-TOT","Rail freight transport","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,9230,,
"HUN","Hungary","T-GOODS-RL-TOT","Rail freight transport","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,9722,,
"HUN","Hungary","T-GOODS-RL-TOT","Rail freight transport","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,10158,,
"HUN","Hungary","T-GOODS-RL-TOT","Rail freight transport","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,10009.615,,
"HUN","Hungary","T-GOODS-RL-TOT","Rail freight transport","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,10527.534,,
"HUN","Hungary","T-GOODS-RL-TOT","Rail freight transport","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,11344.565,,
"HUN","Hungary","T-GOODS-RL-TOT","Rail freight transport","2018","2018","TONNEKM","Tonnes-kilometres","6","Millions",,,10584.08,,
"HUN","Hungary","T-GOODS-RL-TOT","Rail freight transport","2019","2019","TONNEKM","Tonnes-kilometres","6","Millions",,,10624.909,,
"HUN","Hungary","T-GOODS-RL-TOT","Rail freight transport","2020","2020","TONNEKM","Tonnes-kilometres","6","Millions",,,11594.698,,
"HUN","Hungary","T-GOODS-RL-TOT","Rail freight transport","2021","2021","TONNEKM","Tonnes-kilometres","6","Millions",,,11345.601,,
"MNE","Montenegro, Republic of","T-GOODS-RL-TOT","Rail freight transport","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,51,,
"MNE","Montenegro, Republic of","T-GOODS-RL-TOT","Rail freight transport","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,66,,
"MNE","Montenegro, Republic of","T-GOODS-RL-TOT","Rail freight transport","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,55,,
"MNE","Montenegro, Republic of","T-GOODS-RL-TOT","Rail freight transport","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,93,,
"MNE","Montenegro, Republic of","T-GOODS-RL-TOT","Rail freight transport","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,133,,
"MNE","Montenegro, Republic of","T-GOODS-RL-TOT","Rail freight transport","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,182,,
"MNE","Montenegro, Republic of","T-GOODS-RL-TOT","Rail freight transport","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,185,,
"MNE","Montenegro, Republic of","T-GOODS-RL-TOT","Rail freight transport","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,184,,
"MNE","Montenegro, Republic of","T-GOODS-RL-TOT","Rail freight transport","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,101,,
"MNE","Montenegro, Republic of","T-GOODS-RL-TOT","Rail freight transport","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,151,,
"MNE","Montenegro, Republic of","T-GOODS-RL-TOT","Rail freight transport","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,136,,
"MNE","Montenegro, Republic of","T-GOODS-RL-TOT","Rail freight transport","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,73,,
"MNE","Montenegro, Republic of","T-GOODS-RL-TOT","Rail freight transport","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,105,,
"MNE","Montenegro, Republic of","T-GOODS-RL-TOT","Rail freight transport","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,94,,
"MNE","Montenegro, Republic of","T-GOODS-RL-TOT","Rail freight transport","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,112,,
"MNE","Montenegro, Republic of","T-GOODS-RL-TOT","Rail freight transport","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,112,,
"MNE","Montenegro, Republic of","T-GOODS-RL-TOT","Rail freight transport","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,169,,
"SRB","Serbia, Republic of","T-GOODS-RL-TOT","Rail freight transport","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,1917,,
"SRB","Serbia, Republic of","T-GOODS-RL-TOT","Rail freight transport","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,1989,,
"SRB","Serbia, Republic of","T-GOODS-RL-TOT","Rail freight transport","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,2253,,
"SRB","Serbia, Republic of","T-GOODS-RL-TOT","Rail freight transport","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,2591,,
"SRB","Serbia, Republic of","T-GOODS-RL-TOT","Rail freight transport","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,3164,,
"SRB","Serbia, Republic of","T-GOODS-RL-TOT","Rail freight transport","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,3482,,
"SRB","Serbia, Republic of","T-GOODS-RL-TOT","Rail freight transport","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,4232,,
"SRB","Serbia, Republic of","T-GOODS-RL-TOT","Rail freight transport","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,4551,,
"SRB","Serbia, Republic of","T-GOODS-RL-TOT","Rail freight transport","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,4339,,
"SRB","Serbia, Republic of","T-GOODS-RL-TOT","Rail freight transport","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,2967,,
"SRB","Serbia, Republic of","T-GOODS-RL-TOT","Rail freight transport","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,3522,,
"SRB","Serbia, Republic of","T-GOODS-RL-TOT","Rail freight transport","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,3611,,
"SRB","Serbia, Republic of","T-GOODS-RL-TOT","Rail freight transport","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,2769,,
"SRB","Serbia, Republic of","T-GOODS-RL-TOT","Rail freight transport","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,3022,,
"SRB","Serbia, Republic of","T-GOODS-RL-TOT","Rail freight transport","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,2988,,
